project;benchmark;params;javaPath;jarFile;arguments
jenetics;io.jenetics.util.SeqPerf.array_set;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.array_forLoop;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.array_copy;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.arrayList_get;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.arrayList_set;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.arrayList_forLoop;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.arrayList_forEachLoop;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.arrayList_contains;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.arrayList_copy;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.mseq_get;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.mseq_set;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.mseq_forLoop;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.mseq_forEachLoop;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.mseq_contains;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.SeqPerf.mseq_copy;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.ThreadIDPerf.getThread;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jenetics;io.jenetics.util.ThreadIDPerf.getThreadId;;PATH/TO/java;PATH/TO/jenetics.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
